"symbol","date","open","high","low","close","volume","adjusted"
"EQIX",2010-03-31,97.4100036621094,98.3300018310547,97.0199966430664,97.3399963378906,645100,73.6131439208984
"EQIX",2010-04-01,98.3300018310547,100,97.9400024414062,98.9000015258789,776200,74.7928924560547
"EQIX",2010-04-05,98.6800003051758,102.519996643066,98.5500030517578,101.610000610352,662300,76.8423156738281
"EQIX",2010-04-06,101.48999786377,103,99.9700012207031,101.449996948242,887500,76.7213134765625
"EQIX",2010-04-07,101.209999084473,102.169998168945,100.699996948242,101.629997253418,532500,76.8574295043945
"EQIX",2010-04-08,101.599998474121,102.26000213623,100.209999084473,101.889999389648,345700,77.0540390014648
"EQIX",2010-04-09,101.889999389648,102.919998168945,101.309997558594,102.660003662109,459300,77.6363754272461
"EQIX",2010-04-12,102.319999694824,103,102.019996643066,102.980003356934,502900,77.8783645629883
"EQIX",2010-04-13,102.330001831055,102.819999694824,100.440002441406,101.209999084473,827400,76.539794921875
"EQIX",2010-04-14,100.669998168945,101.599998474121,100.330001831055,101.349998474121,642600,76.6456985473633
"EQIX",2010-04-15,101.440002441406,102.279998779297,100.430000305176,100.459999084473,471800,75.9726409912109
"EQIX",2010-04-16,99.7799987792969,100.629997253418,98.9499969482422,99.620002746582,747700,75.3373947143555
"EQIX",2010-04-19,99.0199966430664,99.4400024414062,96.4899978637695,97.8499984741211,1214600,73.9988174438477
"EQIX",2010-04-20,98.129997253418,99.5,97.9300003051758,99.2600021362305,514400,75.0651321411133
"EQIX",2010-04-21,98.6800003051758,101.830001831055,98.6800003051758,100.620002746582,819300,76.093620300293
"EQIX",2010-04-22,96.9800033569336,98.5500030517578,93.1999969482422,96.0800018310547,2774700,72.6602783203125
"EQIX",2010-04-23,96.5199966430664,96.5500030517578,94.7900009155273,95.7399978637695,541900,72.4031600952148
"EQIX",2010-04-26,98.9400024414062,103.879997253418,98.9400024414062,103.209999084473,2289700,78.0523376464844
"EQIX",2010-04-27,102.410003662109,104.139999389648,101.360000610352,102.339996337891,1085700,77.3943710327148
"EQIX",2010-04-28,102.5,102.550003051758,98.1600036621094,100.099998474121,1127500,75.7003860473633
"EQIX",2010-04-29,100.620002746582,101.459999084473,98.3199996948242,101.349998474121,786500,76.6456985473633
"EQIX",2010-04-30,101.610000610352,101.610000610352,100.099998474121,100.650001525879,1232600,76.1163177490234
"EQIX",2010-05-03,100.269996643066,103.349998474121,100.26000213623,103.290000915527,1085300,78.1128158569336
"EQIX",2010-05-04,102.23999786377,102.550003051758,99.6100006103516,100.150001525879,1235300,75.7382049560547
"EQIX",2010-05-05,99.4599990844727,99.4899978637695,93.120002746582,95.1100006103516,2809200,71.9267349243164
"EQIX",2010-05-06,94.6999969482422,96.620002746582,87.9499969482422,92.4499969482422,2054700,69.9150848388672
"EQIX",2010-05-07,92.4499969482422,93.2699966430664,89.4499969482422,91.4499969482422,1315500,69.158821105957
"EQIX",2010-05-10,95.4599990844727,99.2300033569336,95.4000015258789,98.379997253418,2054500,74.3996276855469
"EQIX",2010-05-11,97.6800003051758,99.7200012207031,97.4000015258789,98.5,1029600,74.4903564453125
"EQIX",2010-05-12,99.2099990844727,100,98.379997253418,99.25,756700,75.0575866699219
"EQIX",2010-05-13,98.8899993896484,107.440002441406,98.8300018310547,101.680000305176,3444100,76.8952407836914
"EQIX",2010-05-14,101,101.769996643066,98.5500030517578,99.6500015258789,958800,75.3600769042969
"EQIX",2010-05-17,99.8399963378906,100.550003051758,97.5199966430664,98.7399978637695,512900,74.6718826293945
"EQIX",2010-05-18,99,99.7099990844727,95.7900009155273,96.5699996948242,722600,73.0308227539062
"EQIX",2010-05-19,96.5299987792969,98.4899978637695,95.3099975585938,96.8399963378906,823400,73.2350006103516
"EQIX",2010-05-20,94.7600021362305,95.6600036621094,92.0500030517578,92.2699966430664,1313900,69.7789688110352
"EQIX",2010-05-21,91.4499969482422,93.6999969482422,90.5199966430664,92.1699981689453,1217500,69.7033462524414
"EQIX",2010-05-24,91.8099975585938,93.25,91.4199981689453,91.5100021362305,775200,69.2042388916016
"EQIX",2010-05-25,89.8499984741211,91.0599975585938,87.8600006103516,90.8399963378906,714200,68.6975402832031
"EQIX",2010-05-26,91.4499969482422,94.2600021362305,91.0999984741211,91.3399963378906,884800,69.0756607055664
"EQIX",2010-05-27,93.4700012207031,94.1699981689453,92,93.9700012207031,678400,71.0645980834961
"EQIX",2010-05-28,93.5199966430664,94.5500030517578,90.75,92.0100021362305,962200,69.5823211669922
"EQIX",2010-06-01,90.9199981689453,92.4700012207031,88.6699981689453,88.7300033569336,1069700,67.1018447875977
"EQIX",2010-06-02,88.5999984741211,91.5699996948242,88.5299987792969,91.4599990844727,1031400,69.1663970947266
"EQIX",2010-06-03,91.4499969482422,93.2200012207031,91.0299987792969,91.1699981689453,932800,68.9470825195312
"EQIX",2010-06-04,89.9599990844727,90.379997253418,86.7300033569336,86.8899993896484,1379600,65.7103500366211
"EQIX",2010-06-07,86.5999984741211,87.1600036621094,82.4700012207031,82.8099975585938,1719600,62.6248474121094
"EQIX",2010-06-08,82.7399978637695,82.7399978637695,78.7200012207031,80.879997253418,2224500,61.1653060913086
"EQIX",2010-06-09,83.7900009155273,87.25,82.4700012207031,83.0999984741211,2227200,62.8441772460938
"EQIX",2010-06-10,84,84.8099975585938,83.2300033569336,84.5999984741211,1456800,63.9785423278809
"EQIX",2010-06-11,84.3499984741211,85.4700012207031,83.0999984741211,84.6500015258789,1169200,64.0163726806641
"EQIX",2010-06-14,85.1100006103516,85.4499969482422,82.1699981689453,82.4400024414062,1360400,62.3450584411621
"EQIX",2010-06-15,82.6500015258789,85.1100006103516,82.4000015258789,85.0500030517578,1490000,64.3188552856445
"EQIX",2010-06-16,84.9599990844727,87.3300018310547,84.7200012207031,86.0599975585938,1623400,65.0826644897461
"EQIX",2010-06-17,85.9199981689453,86.4700012207031,83.9899978637695,84.4499969482422,701200,63.8651123046875
"EQIX",2010-06-18,84.0699996948242,84.9000015258789,83.5699996948242,84.870002746582,813800,64.1827392578125
"EQIX",2010-06-21,85.4199981689453,86.4400024414062,84.6100006103516,85.0699996948242,1815700,64.333984375
"EQIX",2010-06-22,84.9899978637695,85.3199996948242,82.9800033569336,83.0800018310547,921500,62.8290481567383
"EQIX",2010-06-23,82.9599990844727,84.0199966430664,82.1600036621094,83.7399978637695,1163500,63.3281745910645
"EQIX",2010-06-24,83.5999984741211,83.5999984741211,82.4499969482422,82.879997253418,1169100,62.6778030395508
"EQIX",2010-06-25,83.0299987792969,84.5899963378906,82.620002746582,84.0999984741211,996700,63.6004180908203
"EQIX",2010-06-28,84.25,84.4400024414062,83.1399993896484,83.5,789300,63.1466979980469
"EQIX",2010-06-29,82.5,82.6600036621094,79.129997253418,79.4499969482422,892300,60.0838661193848
"EQIX",2010-06-30,79.4899978637695,82.5500030517578,79.1699981689453,81.2200012207031,888000,61.4224243164062
"EQIX",2010-07-01,80.4100036621094,81.3199996948242,78.2399978637695,79.3899993896484,986000,60.0384902954102
"EQIX",2010-07-02,79.5899963378906,79.8399963378906,78.370002746582,78.6900024414062,431900,59.5091323852539
"EQIX",2010-07-06,80,80.8899993896484,77.8499984741211,78.5699996948242,450200,59.4183883666992
"EQIX",2010-07-07,76.870002746582,80.1600036621094,76.2900009155273,79.4100036621094,2129700,60.0536308288574
"EQIX",2010-07-08,80.1699981689453,82.8199996948242,80,82.4899978637695,1346200,62.3828506469727
"EQIX",2010-07-09,82.2300033569336,84,80.6699981689453,83.620002746582,730400,63.237419128418
"EQIX",2010-07-12,83.1500015258789,83.6399993896484,81.4000015258789,82.2900009155273,517400,62.2316131591797
"EQIX",2010-07-13,83.1699981689453,85.3399963378906,82.6600036621094,84.9199981689453,922900,64.2205429077148
"EQIX",2010-07-14,85.1600036621094,85.6600036621094,84.120002746582,85.1999969482422,1318500,64.4323043823242
"EQIX",2010-07-15,85.0400009155273,86.1600036621094,84.0199966430664,86.0299987792969,995000,65.0599822998047
"EQIX",2010-07-16,85.3399963378906,85.8199996948242,82.0400009155273,82.2399978637695,1039100,62.193790435791
"EQIX",2010-07-19,82.7200012207031,83.3199996948242,81.9499969482422,83.0500030517578,459300,62.8063774108887
"EQIX",2010-07-20,81.9000015258789,84.5800018310547,80.9700012207031,84.370002746582,543600,63.8046188354492
"EQIX",2010-07-21,84.6399993896484,85.4000015258789,84.3499984741211,84.7200012207031,742900,64.0693054199219
"EQIX",2010-07-22,85.4499969482422,87.0299987792969,85.2699966430664,86.5100021362305,748900,65.422981262207
"EQIX",2010-07-23,86.3899993896484,89.0500030517578,85.1600036621094,88.8099975585938,1078900,67.162353515625
"EQIX",2010-07-26,88.8499984741211,90.9599990844727,88.8300018310547,90.8399963378906,1075500,68.6975402832031
"EQIX",2010-07-27,91.4400024414062,92.2900009155273,89.0899963378906,90.4499969482422,1269400,68.4025802612305
"EQIX",2010-07-28,90.379997253418,90.9800033569336,87.4700012207031,88.0599975585938,1122600,66.5951766967773
"EQIX",2010-07-29,91.4400024414062,94.25,91.0500030517578,93.8199996948242,2699700,70.9511566162109
"EQIX",2010-07-30,92.2099990844727,93.8399963378906,90.9499969482422,93.5100021362305,1448500,70.7167282104492
"EQIX",2010-08-02,93.9899978637695,94.1600036621094,92.870002746582,94.0100021362305,933000,71.0948257446289
"EQIX",2010-08-03,93.5500030517578,94.1900024414062,93.1100006103516,94.0400009155273,838700,71.1175308227539
"EQIX",2010-08-04,94.3000030517578,94.7099990844727,93.8000030517578,94.2300033569336,684800,71.2611923217773
"EQIX",2010-08-05,93.9400024414062,94.5,93.0699996948242,94,953200,71.087287902832
"EQIX",2010-08-06,93.0400009155273,94.5899963378906,92.3499984741211,93.379997253418,1575700,70.6184005737305
"EQIX",2010-08-09,94.0199966430664,94.7399978637695,92.9899978637695,93.870002746582,677800,70.9889678955078
"EQIX",2010-08-10,92.9100036621094,94.6399993896484,91.7300033569336,94.3000030517578,708000,71.3141326904297
"EQIX",2010-08-11,92.5599975585938,93.5299987792969,90.6100006103516,90.7099990844727,974000,68.5992202758789
"EQIX",2010-08-12,90.9800033569336,90.9800033569336,89.1600036621094,89.9599990844727,734500,68.0320358276367
"EQIX",2010-08-13,89.4899978637695,90.7099990844727,89.4899978637695,89.8300018310547,415300,67.9337158203125
"EQIX",2010-08-16,89.129997253418,90.8399963378906,88.5100021362305,90.0800018310547,578600,68.1227645874023
"EQIX",2010-08-17,90.6500015258789,91.6100006103516,89.9700012207031,90.5599975585938,433400,68.4857864379883
"EQIX",2010-08-18,90.370002746582,91.2799987792969,89.7300033569336,90.4700012207031,369100,68.417724609375
"EQIX",2010-08-19,89.8399963378906,90.75,89.3399963378906,90.1699981689453,766300,68.1908416748047
"EQIX",2010-08-20,89.75,90.1800003051758,89.5500030517578,90.0199966430664,588300,68.0773696899414
"EQIX",2010-08-23,90.2699966430664,90.5100021362305,89.7799987792969,90,690400,68.0622863769531
"EQIX",2010-08-24,88.7799987792969,90.4800033569336,88.7799987792969,88.9800033569336,1138000,67.290901184082
"EQIX",2010-08-25,88.5,90.6100006103516,88.4400024414062,90.2399978637695,855000,68.2437744140625
"EQIX",2010-08-26,90.4899978637695,91.75,88.8099975585938,89.25,471000,67.4950942993164
"EQIX",2010-08-27,90.0400009155273,91.5899963378906,88.6900024414062,91.370002746582,559700,69.0983505249023
"EQIX",2010-08-30,90.6999969482422,91.370002746582,90.4000015258789,90.5699996948242,479500,68.4933395385742
"EQIX",2010-08-31,89.6800003051758,91.8000030517578,89.6699981689453,91.2099990844727,580200,68.9773406982422
"EQIX",2010-09-01,92,95,91.6399993896484,93.6999969482422,655800,70.8603973388672
"EQIX",2010-09-02,93.25,96.2600021362305,92.6800003051758,95.9499969482422,622200,72.5619506835938
"EQIX",2010-09-03,96.1399993896484,97.4100036621094,95.2099990844727,96.9400024414062,563300,73.3106155395508
"EQIX",2010-09-07,96.1600036621094,96.8600006103516,94.7399978637695,94.9000015258789,232800,71.7678833007812
"EQIX",2010-09-08,94.9899978637695,96.0500030517578,94.5500030517578,94.5999984741211,535100,71.5410308837891
"EQIX",2010-09-09,95.0100021362305,96.0800018310547,94.4599990844727,95.25,368400,72.032585144043
"EQIX",2010-09-10,95.6100006103516,95.6600036621094,94.2799987792969,94.5299987792969,388400,71.4880905151367
"EQIX",2010-09-13,95.3099975585938,97.0299987792969,94.6500015258789,96.1399993896484,548500,72.7056503295898
"EQIX",2010-09-14,96.2300033569336,96.2300033569336,95.3600006103516,95.7799987792969,481700,72.4334030151367
"EQIX",2010-09-15,95.1399993896484,96.7399978637695,95.1399993896484,95.7300033569336,364800,72.3955993652344
"EQIX",2010-09-16,95.8300018310547,96.370002746582,94.7900009155273,95.1999969482422,400200,71.9947814941406
"EQIX",2010-09-17,95.25,97.6800003051758,94.620002746582,96.7200012207031,1165300,73.1442565917969
"EQIX",2010-09-20,97.0500030517578,98.5,96.5,98.2099990844727,550800,74.2710723876953
"EQIX",2010-09-21,98.129997253418,99.629997253418,97.5,99.5400009155273,679600,75.2768859863281
"EQIX",2010-09-22,99.0100021362305,99.5199966430664,98.4499969482422,99.0400009155273,402200,74.8987884521484
"EQIX",2010-09-23,98.129997253418,102.220001220703,98.129997253418,100.629997253418,932200,76.1011734008789
"EQIX",2010-09-24,102.230003356934,103.400001525879,101.779998779297,102.23999786377,793300,77.3187637329102
"EQIX",2010-09-27,102.470001220703,103.849998474121,102.290000915527,102.519996643066,875900,77.5305023193359
"EQIX",2010-09-28,102.529998779297,103.400001525879,100.610000610352,103.160003662109,617800,78.0145111083984
"EQIX",2010-09-29,102.279998779297,104.089996337891,102.279998779297,103.309997558594,440500,78.1279373168945
"EQIX",2010-09-30,103.5,104.430000305176,100.98999786377,102.349998474121,515700,77.4019393920898
"EQIX",2010-10-01,102.599998474121,103.309997558594,101.25,102.839996337891,588900,77.7724838256836
"EQIX",2010-10-04,102.540000915527,103.23999786377,100.690002441406,101.099998474121,565400,76.4566040039062
"EQIX",2010-10-05,101.959999084473,105.089996337891,101.940002441406,105.089996337891,4947900,79.4740676879883
"EQIX",2010-10-06,79.4599990844727,80.7799987792969,69.4199981689453,70.3399963378906,30574200,53.1944580078125
"EQIX",2010-10-07,71.75,75.6600036621094,70.5999984741211,75,11092800,56.7185554504395
"EQIX",2010-10-08,75,76.4700012207031,73.0500030517578,74.9199981689453,3856900,56.6580581665039
"EQIX",2010-10-11,75,75.25,72.6100006103516,72.9499969482422,2429500,55.1682624816895
"EQIX",2010-10-12,72.8300018310547,74.5899963378906,72.0599975585938,74.0100021362305,1474600,55.9698944091797
"EQIX",2010-10-13,74.75,75.7399978637695,74.0599975585938,74.2799987792969,1504600,56.1740684509277
"EQIX",2010-10-14,74.0899963378906,75.1999969482422,73.3000030517578,73.5400009155273,1312700,55.6144638061523
"EQIX",2010-10-15,74.0699996948242,74.5100021362305,73.1399993896484,73.9400024414062,1885800,55.9169464111328
"EQIX",2010-10-18,74.129997253418,75.5,73.629997253418,75.0599975585938,1513900,56.7639427185059
"EQIX",2010-10-19,74.4599990844727,77.3000030517578,73.6500015258789,75.4100036621094,2437700,57.0286293029785
"EQIX",2010-10-20,75.4700012207031,76.25,74.5100021362305,75.3600006103516,1082300,56.9908180236816
"EQIX",2010-10-21,75.5299987792969,76.0500030517578,74.0500030517578,74.2699966430664,1212100,56.16650390625
"EQIX",2010-10-22,74.4599990844727,75.4300003051758,74.3000030517578,75.1800003051758,674000,56.8546943664551
"EQIX",2010-10-25,75.370002746582,76,74.4700012207031,74.8000030517578,1357500,56.5673179626465
"EQIX",2010-10-26,74.120002746582,77.2900009155273,73.879997253418,76.5899963378906,2969100,57.9210090637207
"EQIX",2010-10-27,80,83.2099990844727,79.3000030517578,83,4337400,62.7685508728027
"EQIX",2010-10-28,83.8099975585938,83.9899978637695,82.3099975585938,82.8600006103516,1475600,62.6626815795898
"EQIX",2010-10-29,82.8499984741211,84.5999984741211,82.7600021362305,84.2399978637695,1229200,63.7062835693359
"EQIX",2010-11-01,84.3600006103516,84.6399993896484,82.5,82.8899993896484,909600,62.685359954834
"EQIX",2010-11-02,83.4700012207031,85.2300033569336,83.1500015258789,84.879997253418,909400,64.1902923583984
"EQIX",2010-11-03,84.8600006103516,85.4700012207031,83.1100006103516,84.4199981689453,754100,63.8424301147461
"EQIX",2010-11-04,85.3099975585938,85.9899978637695,83.9499969482422,84.379997253418,1621800,63.8121604919434
"EQIX",2010-11-05,84.1900024414062,84.4800033569336,82.5800018310547,83.2699966430664,2310300,62.9727172851562
"EQIX",2010-11-08,82.6800003051758,85.8000030517578,82.6800003051758,84.9199981689453,848300,64.2205429077148
"EQIX",2010-11-09,85.1399993896484,86,83,83.4100036621094,1175800,63.07861328125
"EQIX",2010-11-10,83.3099975585938,84.4599990844727,82.2200012207031,83.9300003051758,1145100,63.4718399047852
"EQIX",2010-11-11,83.25,86.879997253418,81.629997253418,85.7900009155273,1267100,64.8784561157227
"EQIX",2010-11-12,85.0199966430664,85.2900009155273,82.6999969482422,83.7799987792969,1092600,63.3583946228027
"EQIX",2010-11-15,83.7300033569336,84.4199981689453,82.9000015258789,83.1900024414062,734800,62.9122581481934
"EQIX",2010-11-16,82.5299987792969,83.4199981689453,80.9300003051758,81.1699981689453,1093800,61.3846244812012
"EQIX",2010-11-17,81.620002746582,82.7699966430664,80.7600021362305,81.379997253418,651100,61.5434226989746
"EQIX",2010-11-18,82.5,83.5999984741211,81.8000030517578,81.8199996948242,1076200,61.8761825561523
"EQIX",2010-11-19,82.2399978637695,82.9199981689453,81.4700012207031,82.4100036621094,765000,62.3223876953125
"EQIX",2010-11-22,82.1399993896484,82.9499969482422,81.8499984741211,82.5199966430664,867400,62.4055557250977
"EQIX",2010-11-23,81.75,82.4499969482422,80.1500015258789,80.8600006103516,1019000,61.1501731872559
"EQIX",2010-11-24,81.5599975585938,82.3300018310547,79.7699966430664,80.3199996948242,1498000,60.7418022155762
"EQIX",2010-11-26,79.7799987792969,80.6399993896484,79.2300033569336,79.9599990844727,422700,60.4695510864258
"EQIX",2010-11-29,79.7799987792969,81.120002746582,78.6600036621094,79.3300018310547,920600,59.9931106567383
"EQIX",2010-11-30,78.5100021362305,78.9199981689453,77.4499969482422,77.5999984741211,1392200,58.6848220825195
"EQIX",2010-12-01,78.8300018310547,80.1900024414062,78.8300018310547,79.5999984741211,1167000,60.1973304748535
"EQIX",2010-12-02,79.5899963378906,81.7300033569336,79.5500030517578,81.5199966430664,1053300,61.6492881774902
"EQIX",2010-12-03,80.9499969482422,82.8000030517578,80.6600036621094,82.5899963378906,823600,62.4584922790527
"EQIX",2010-12-06,82.2900009155273,84.1999969482422,82.2799987792969,83.9000015258789,933900,63.4491539001465
"EQIX",2010-12-07,85.2399978637695,85.6500015258789,84.1699981689453,84.3099975585938,1221400,63.7592506408691
"EQIX",2010-12-08,84.620002746582,85.0699996948242,82.6699981689453,83.7399978637695,1018200,63.3281745910645
"EQIX",2010-12-09,84.4000015258789,84.7699966430664,82.9100036621094,83.3899993896484,797200,63.0634841918945
"EQIX",2010-12-10,83.75,85.7600021362305,83.5500030517578,84.8300018310547,1117100,64.1525039672852
"EQIX",2010-12-13,85.1999969482422,86.1999969482422,84.4499969482422,84.7300033569336,768800,64.0768585205078
"EQIX",2010-12-14,85,85.1999969482422,83.870002746582,84.3199996948242,594400,63.7668113708496
"EQIX",2010-12-15,84.3199996948242,85.25,83.1800003051758,83.2399978637695,901200,62.9500541687012
"EQIX",2010-12-16,83.2699966430664,84.2099990844727,82.7900009155273,83.5299987792969,773200,63.1693725585938
"EQIX",2010-12-17,83.6800003051758,84.2399978637695,79.8000030517578,81.2799987792969,2561200,61.4677963256836
"EQIX",2010-12-20,81.4499969482422,82.0800018310547,79.870002746582,81.7799987792969,1021200,61.8459281921387
"EQIX",2010-12-21,82,82.0999984741211,81.3199996948242,81.4300003051758,643200,61.5812492370605
"EQIX",2010-12-22,81.379997253418,81.7099990844727,80.3600006103516,80.6500015258789,611600,60.9913482666016
"EQIX",2010-12-23,80.6100006103516,81.0999984741211,80.1999969482422,80.9000015258789,562400,61.1804313659668
"EQIX",2010-12-27,80.870002746582,81.1699981689453,80.1100006103516,81.0400009155273,256200,61.2862968444824
"EQIX",2010-12-28,80.879997253418,81.0899963378906,79.9199981689453,79.9300003051758,302100,60.4468803405762
"EQIX",2010-12-29,80.0500030517578,81.5100021362305,78.7799987792969,81.1999969482422,780700,61.4072761535645
"EQIX",2010-12-30,81.1999969482422,83.25,81.1999969482422,81.8600006103516,666400,61.906421661377
"EQIX",2010-12-31,81.9700012207031,82.1999969482422,80.7699966430664,81.2600021362305,444900,61.4526748657227
"EQIX",2011-01-03,82.2300033569336,84.6999969482422,81.7699966430664,83.4599990844727,1110000,63.1164169311523
"EQIX",2011-01-04,84.0199966430664,84.0699996948242,81.5100021362305,82.3499984741211,599500,62.2769889831543
"EQIX",2011-01-05,82.4000015258789,83.3899993896484,82.1399993896484,82.8399963378906,800800,62.6475563049316
"EQIX",2011-01-06,82.7200012207031,83.3899993896484,81.75,82,1128600,62.0122947692871
"EQIX",2011-01-07,82.3000030517578,82.5500030517578,81.0699996948242,82.1699981689453,727400,62.1408920288086
"EQIX",2011-01-10,82.0999984741211,86.1699981689453,81.879997253418,85.879997253418,1309400,64.9465484619141
